trial_id,timestamp,run_label,seed,arm,trial_number,learning_rate,init_method,steps_to_threshold
809,2026-09-01 13:26:14,gate3b_restricted_search,151,cold,3,0.00041054120168588934,xavier,405.0
810,2026-09-01 13:26:14,gate3b_restricted_search,151,cold,4,0.001786135519762597,xavier,165.0
811,2026-09-01 13:26:14,gate3b_restricted_search,151,cold,5,0.025248390936171015,xavier,60.0
812,2026-09-01 13:26:14,gate3b_restricted_search,151,cold,6,0.04257625486011382,xavier,33.0
813,2026-09-01 13:26:15,gate3b_restricted_search,151,cold,7,0.0003232148147351276,xavier,664.0
814,2026-09-01 13:26:15,gate3b_restricted_search,151,cold,8,0.07475987911298648,he,51.0
815,2026-09-01 13:26:15,gate3b_restricted_search,151,cold,9,0.011468398705751582,xavier,64.0
816,2026-09-01 13:26:15,gate3b_restricted_search,151,cold,10,0.09344501034181055,he,40.0
817,2026-09-01 13:26:15,gate3b_restricted_search,151,cold,11,0.0797234062203645,he,40.0
818,2026-09-01 13:26:15,gate3b_restricted_search,151,cold,12,0.017140882277504783,he,80.0
819,2026-09-01 13:26:16,gate3b_restricted_search,151,cold,13,0.04179764115437302,he,60.0
820,2026-09-01 13:26:16,gate3b_restricted_search,151,cold,14,0.007330807339450185,he,97.0
821,2026-09-01 13:26:16,gate3b_restricted_search,151,informed_restricted,0,0.0017826497151386949,orthogonal,143.0
822,2026-09-01 13:26:16,gate3b_restricted_search,151,informed_restricted,1,0.01448683388723935,orthogonal,40.0
823,2026-09-01 13:26:18,gate3b_restricted_search,151,informed_restricted,2,0.00010007903854383786,orthogonal,1600.0
824,2026-09-01 13:26:18,gate3b_restricted_search,151,informed_restricted,3,0.0008072307884499761,orthogonal,291.0
825,2026-09-01 13:26:19,gate3b_restricted_search,151,informed_restricted,4,0.0002755926764027377,orthogonal,576.0
826,2026-09-01 13:26:20,gate3b_restricted_search,151,informed_restricted,5,0.00018924123965722266,orthogonal,755.0
827,2026-09-01 13:26:21,gate3b_restricted_search,151,informed_restricted,6,0.0003620600725744741,orthogonal,440.0
828,2026-09-01 13:26:21,gate3b_restricted_search,151,informed_restricted,7,0.001088133500363589,orthogonal,207.0
829,2026-09-01 13:26:21,gate3b_restricted_search,151,informed_restricted,8,0.0015498955191377143,orthogonal,143.0
830,2026-09-01 13:26:22,gate3b_restricted_search,151,informed_restricted,9,0.00413475900783472,orthogonal,71.0
831,2026-09-01 13:26:22,gate3b_restricted_search,151,informed_restricted,10,0.09290791998691832,orthogonal,25.0
832,2026-09-01 13:26:22,gate3b_restricted_search,151,informed_restricted,11,0.07785058870653301,orthogonal,51.0
833,2026-09-01 13:26:22,gate3b_restricted_search,151,informed_restricted,12,0.0797234062203645,orthogonal,51.0
834,2026-09-01 13:26:22,gate3b_restricted_search,151,informed_restricted,13,0.017223705768801514,orthogonal,45.0
835,2026-09-01 13:26:22,gate3b_restricted_search,151,informed_restricted,14,0.02354874493860281,orthogonal,25.0
836,2026-09-01 13:26:22,gate3b_restricted_search,151,universal_restricted,0,0.0017826497151386949,xavier,165.0
837,2026-09-01 13:26:22,gate3b_restricted_search,151,universal_restricted,1,0.01448683388723935,xavier,64.0
838,2026-09-01 13:26:25,gate3b_restricted_search,151,universal_restricted,2,0.00010007903854383786,xavier,1600.0
839,2026-09-01 13:26:25,gate3b_restricted_search,151,universal_restricted,3,0.0008072307884499761,xavier,329.0
840,2026-09-01 13:26:26,gate3b_restricted_search,151,universal_restricted,4,0.0002755926764027377,xavier,677.0
841,2026-09-01 13:26:27,gate3b_restricted_search,151,universal_restricted,5,0.00018924123965722266,xavier,755.0
842,2026-09-01 13:26:28,gate3b_restricted_search,151,universal_restricted,6,0.0003620600725744741,xavier,664.0
843,2026-09-01 13:26:29,gate3b_restricted_search,151,universal_restricted,7,0.001088133500363589,xavier,219.0
844,2026-09-01 13:26:29,gate3b_restricted_search,151,universal_restricted,8,0.0015498955191377143,xavier,165.0
845,2026-09-01 13:26:29,gate3b_restricted_search,151,universal_restricted,9,0.00413475900783472,xavier,100.0
846,2026-09-01 13:26:29,gate3b_restricted_search,151,universal_restricted,10,0.09290791998691832,xavier,89.0
847,2026-09-01 13:26:29,gate3b_restricted_search,151,universal_restricted,11,0.07785058870653301,xavier,118.0
848,2026-09-01 13:26:29,gate3b_restricted_search,151,universal_restricted,12,0.0797234062203645,xavier,117.0
849,2026-09-01 13:26:29,gate3b_restricted_search,151,universal_restricted,13,0.017223705768801514,xavier,51.0
850,2026-09-01 13:26:30,gate3b_restricted_search,151,universal_restricted,14,0.01553710788150454,xavier,60.0
851,2026-09-01 13:26:30,gate3b_restricted_search,153,reference,0,0.004430375245218269,xavier,322.0
852,2026-09-01 13:26:31,gate3b_restricted_search,153,reference,1,0.0018662266976517971,orthogonal,546.0
853,2026-09-01 13:26:31,gate3b_restricted_search,153,reference,2,0.07780155576901421,he,459.0
854,2026-09-01 13:26:32,gate3b_restricted_search,153,reference,3,0.005059803874660437,xavier,331.0
855,2026-09-01 13:26:32,gate3b_restricted_search,153,reference,4,0.00011498870747119459,orthogonal,1600.0
856,2026-09-01 13:26:33,gate3b_restricted_search,153,reference,5,0.08626905220714905,xavier,1600.0
857,2026-09-01 13:26:34,gate3b_restricted_search,153,reference,6,0.00022637229697395497,orthogonal,1600.0
858,2026-09-01 13:26:34,gate3b_restricted_search,153,reference,7,0.0036774346621052147,orthogonal,330.0
859,2026-09-01 13:26:35,gate3b_restricted_search,153,reference,8,0.0023358825194833557,orthogonal,533.0
860,2026-09-01 13:26:35,gate3b_restricted_search,153,reference,9,0.006859416411328701,he,305.0
861,2026-09-01 13:26:35,gate3b_restricted_search,153,reference,10,0.019907506982928588,he,183.0
862,2026-09-01 13:26:35,gate3b_restricted_search,153,reference,11,0.020814104803987817,he,183.0
863,2026-09-01 13:26:36,gate3b_restricted_search,153,reference,12,0.021644937500336026,he,220.0
864,2026-09-01 13:26:36,gate3b_restricted_search,153,reference,13,0.020527514539894275,he,183.0
865,2026-09-01 13:26:36,gate3b_restricted_search,153,reference,14,0.021178889448851296,he,183.0
866,2026-09-01 13:26:37,gate3b_restricted_search,153,reference,15,0.000694465168883101,he,1600.0
867,2026-09-01 13:26:37,gate3b_restricted_search,153,reference,16,0.011599421468819674,he,231.0
868,2026-09-01 13:26:37,gate3b_restricted_search,153,reference,17,0.0385998309482012,he,243.0
869,2026-09-01 13:26:38,gate3b_restricted_search,153,reference,18,0.042140601439425406,he,490.0
870,2026-09-01 13:26:38,gate3b_restricted_search,153,reference,19,0.010284672764162348,he,231.0
871,2026-09-01 13:26:39,gate3b_restricted_search,153,reference,20,0.0009712798508231742,xavier,1600.0
872,2026-09-01 13:26:39,gate3b_restricted_search,153,reference,21,0.019944093242273486,he,183.0
873,2026-09-01 13:26:39,gate3b_restricted_search,153,reference,22,0.04541120738084482,he,272.0
874,2026-09-01 13:26:40,gate3b_restricted_search,153,reference,23,0.011657108315756374,he,231.0
875,2026-09-01 13:26:40,gate3b_restricted_search,153,reference,24,0.02590845460307929,he,221.0
876,2026-09-01 13:26:40,gate3b_restricted_search,153,reference,25,0.009263396141036433,he,305.0
877,2026-09-01 13:26:41,gate3b_restricted_search,153,reference,26,0.05216046206469252,he,286.0
878,2026-09-01 13:26:41,gate3b_restricted_search,153,reference,27,0.014073534254354876,he,227.0
879,2026-09-01 13:26:41,gate3b_restricted_search,153,reference,28,0.029884139767470782,xavier,220.0
880,2026-09-01 13:26:42,gate3b_restricted_search,153,reference,29,0.00605130280626793,he,356.0
881,2026-09-01 13:26:42,gate3b_restricted_search,153,reference,30,0.0030362340943985407,xavier,407.0
882,2026-09-01 13:26:43,gate3b_restricted_search,153,reference,31,0.019204792096438612,he,183.0
883,2026-09-01 13:26:43,gate3b_restricted_search,153,reference,32,0.016683546906325564,he,183.0
884,2026-09-01 13:26:44,gate3b_restricted_search,153,reference,33,0.06373313865499977,he,657.0
885,2026-09-01 13:26:44,gate3b_restricted_search,153,reference,34,0.014134375162668009,he,195.0
886,2026-09-01 13:26:44,gate3b_restricted_search,153,reference,35,0.03314643887177134,he,183.0
887,2026-09-01 13:26:45,gate3b_restricted_search,153,reference,36,0.09755019362848441,orthogonal,1600.0
888,2026-09-01 13:26:45,gate3b_restricted_search,153,reference,37,0.03359259716147213,he,183.0
889,2026-09-01 13:26:45,gate3b_restricted_search,153,reference,38,0.007134775005929777,xavier,195.0
890,2026-09-01 13:26:46,gate3b_restricted_search,153,reference,39,0.07191883768785552,orthogonal,1600.0
891,2026-09-01 13:26:46,gate3b_restricted_search,153,cold,0,0.0017826497151386949,xavier,564.0
892,2026-09-01 13:26:47,gate3b_restricted_search,153,cold,1,0.0002755926764027377,orthogonal,1600.0
893,2026-09-01 13:26:48,gate3b_restricted_search,153,cold,2,0.0015498955191377143,orthogonal,546.0
894,2026-09-01 13:26:49,gate3b_restricted_search,153,cold,3,0.00041054120168588934,xavier,1600.0
895,2026-09-01 13:26:50,gate3b_restricted_search,153,cold,4,0.001786135519762597,xavier,564.0
896,2026-09-01 13:26:50,gate3b_restricted_search,153,cold,5,0.025248390936171015,xavier,183.0
897,2026-09-01 13:26:50,gate3b_restricted_search,153,cold,6,0.04257625486011382,xavier,423.0
898,2026-09-01 13:26:51,gate3b_restricted_search,153,cold,7,0.0003232148147351276,xavier,1600.0
899,2026-09-01 13:26:51,gate3b_restricted_search,153,cold,8,0.07475987911298648,he,729.0
900,2026-09-01 13:26:52,gate3b_restricted_search,153,cold,9,0.011468398705751582,xavier,221.0
901,2026-09-01 13:26:52,gate3b_restricted_search,153,cold,10,0.014576193863035302,he,221.0
902,2026-09-01 13:26:52,gate3b_restricted_search,153,cold,11,0.012710606512951533,he,231.0
903,2026-09-01 13:26:52,gate3b_restricted_search,153,cold,12,0.01307460150352353,he,253.0
904,2026-09-01 13:26:52,gate3b_restricted_search,153,cold,13,0.02617075331193701,he,220.0
905,2026-09-01 13:26:53,gate3b_restricted_search,153,cold,14,0.007277381843354179,he,305.0
906,2026-09-01 13:26:53,gate3b_restricted_search,153,informed_restricted,0,0.0017826497151386949,orthogonal,546.0
907,2026-09-01 13:26:54,gate3b_restricted_search,153,informed_restricted,1,0.01448683388723935,orthogonal,225.0
908,2026-09-01 13:26:54,gate3b_restricted_search,153,informed_restricted,2,0.00010007903854383786,orthogonal,1600.0
909,2026-09-01 13:26:55,gate3b_restricted_search,153,informed_restricted,3,0.0008072307884499761,orthogonal,1600.0
910,2026-09-01 13:26:56,gate3b_restricted_search,153,informed_restricted,4,0.0002755926764027377,orthogonal,1600.0
911,2026-09-01 13:26:56,gate3b_restricted_search,153,informed_restricted,5,0.00018924123965722266,orthogonal,1600.0
912,2026-09-01 13:26:57,gate3b_restricted_search,153,informed_restricted,6,0.0003620600725744741,orthogonal,1600.0
913,2026-09-01 13:26:58,gate3b_restricted_search,153,informed_restricted,7,0.001088133500363589,orthogonal,1600.0
914,2026-09-01 13:26:58,gate3b_restricted_search,153,informed_restricted,8,0.0015498955191377143,orthogonal,546.0
915,2026-09-01 13:26:59,gate3b_restricted_search,153,informed_restricted,9,0.00413475900783472,orthogonal,330.0
916,2026-09-01 13:26:59,gate3b_restricted_search,153,informed_restricted,10,0.09290791998691832,orthogonal,1600.0
917,2026-09-01 13:27:00,gate3b_restricted_search,153,informed_restricted,11,0.011930383561222451,orthogonal,225.0
918,2026-09-01 13:27:00,gate3b_restricted_search,153,informed_restricted,12,0.016535107145461723,orthogonal,195.0
919,2026-09-01 13:27:00,gate3b_restricted_search,153,informed_restricted,13,0.022446911961699983,orthogonal,183.0
920,2026-09-01 13:27:01,gate3b_restricted_search,153,informed_restricted,14,0.05804656431752625,orthogonal,1600.0
921,2026-09-01 13:27:01,gate3b_restricted_search,153,universal_restricted,0,0.0017826497151386949,xavier,564.0
922,2026-09-01 13:27:01,gate3b_restricted_search,153,universal_restricted,1,0.01448683388723935,xavier,195.0
923,2026-09-01 13:27:02,gate3b_restricted_search,153,universal_restricted,2,0.00010007903854383786,xavier,1600.0
924,2026-09-01 13:27:03,gate3b_restricted_search,153,universal_restricted,3,0.0008072307884499761,xavier,1600.0
925,2026-09-01 13:27:03,gate3b_restricted_search,153,universal_restricted,4,0.0002755926764027377,xavier,1600.0
926,2026-09-01 13:27:04,gate3b_restricted_search,153,universal_restricted,5,0.00018924123965722266,xavier,1600.0
927,2026-09-01 13:27:05,gate3b_restricted_search,153,universal_restricted,6,0.0003620600725744741,xavier,1600.0
928,2026-09-01 13:27:05,gate3b_restricted_search,153,universal_restricted,7,0.001088133500363589,xavier,1600.0
929,2026-09-01 13:27:06,gate3b_restricted_search,153,universal_restricted,8,0.0015498955191377143,xavier,642.0
930,2026-09-01 13:27:06,gate3b_restricted_search,153,universal_restricted,9,0.00413475900783472,xavier,365.0
931,2026-09-01 13:27:07,gate3b_restricted_search,153,universal_restricted,10,0.09290791998691832,xavier,1600.0
932,2026-09-01 13:27:07,gate3b_restricted_search,153,universal_restricted,11,0.011930383561222451,xavier,221.0
933,2026-09-01 13:27:07,gate3b_restricted_search,153,universal_restricted,12,0.016535107145461723,xavier,195.0
934,2026-09-01 13:27:08,gate3b_restricted_search,153,universal_restricted,13,0.022446911961699983,xavier,227.0
935,2026-09-01 13:27:08,gate3b_restricted_search,153,universal_restricted,14,0.02354874493860281,xavier,220.0
936,2026-09-01 13:27:08,gate3b_restricted_search,161,reference,0,0.004430375245218269,xavier,189.0
937,2026-09-01 13:27:08,gate3b_restricted_search,161,reference,1,0.0018662266976517971,orthogonal,222.0
938,2026-09-01 13:27:08,gate3b_restricted_search,161,reference,2,0.07780155576901421,he,252.0
939,2026-09-01 13:27:09,gate3b_restricted_search,161,reference,3,0.005059803874660437,xavier,139.0
940,2026-09-01 13:27:09,gate3b_restricted_search,161,reference,4,0.00011498870747119459,orthogonal,1600.0
941,2026-09-01 13:27:10,gate3b_restricted_search,161,reference,5,0.08626905220714905,xavier,289.0
942,2026-09-01 13:27:10,gate3b_restricted_search,161,reference,6,0.00022637229697395497,orthogonal,1600.0
943,2026-09-01 13:27:11,gate3b_restricted_search,161,reference,7,0.0036774346621052147,orthogonal,191.0
944,2026-09-01 13:27:11,gate3b_restricted_search,161,reference,8,0.0023358825194833557,orthogonal,222.0
945,2026-09-01 13:27:11,gate3b_restricted_search,161,reference,9,0.006859416411328701,he,175.0
946,2026-09-01 13:27:11,gate3b_restricted_search,161,reference,10,0.019907506982928588,xavier,105.0
947,2026-09-01 13:27:11,gate3b_restricted_search,161,reference,11,0.017533865456901297,xavier,95.0
948,2026-09-01 13:27:11,gate3b_restricted_search,161,reference,12,0.021644937500336026,xavier,113.0
949,2026-09-01 13:27:11,gate3b_restricted_search,161,reference,13,0.020527514539894275,xavier,103.0
950,2026-09-01 13:27:11,gate3b_restricted_search,161,reference,14,0.020780055187987475,xavier,103.0
951,2026-09-01 13:27:12,gate3b_restricted_search,161,reference,15,0.000694465168883101,xavier,1600.0
952,2026-09-01 13:27:12,gate3b_restricted_search,161,reference,16,0.011599421468819674,xavier,95.0
953,2026-09-01 13:27:12,gate3b_restricted_search,161,reference,17,0.010344633424502524,he,151.0
954,2026-09-01 13:27:12,gate3b_restricted_search,161,reference,18,0.03986199259995958,xavier,98.0
955,2026-09-01 13:27:13,gate3b_restricted_search,161,reference,19,0.0010503533449916396,xavier,300.0
956,2026-09-01 13:27:13,gate3b_restricted_search,161,reference,20,0.01142196812728118,he,116.0
957,2026-09-01 13:27:13,gate3b_restricted_search,161,reference,21,0.05424472241524054,xavier,137.0
958,2026-09-01 13:27:13,gate3b_restricted_search,161,reference,22,0.050225762035565585,xavier,98.0
959,2026-09-01 13:27:13,gate3b_restricted_search,161,reference,23,0.03256892082464625,xavier,98.0
960,2026-09-01 13:27:14,gate3b_restricted_search,161,reference,24,0.010336341934548396,xavier,79.0
961,2026-09-01 13:27:14,gate3b_restricted_search,161,reference,25,0.009626216434502097,xavier,95.0
962,2026-09-01 13:27:14,gate3b_restricted_search,161,reference,26,0.012196019352405068,xavier,79.0
963,2026-09-01 13:27:14,gate3b_restricted_search,161,reference,27,0.007186019997739254,xavier,139.0
964,2026-09-01 13:27:14,gate3b_restricted_search,161,reference,28,0.0026595387349927857,xavier,300.0
965,2026-09-01 13:27:15,gate3b_restricted_search,161,reference,29,0.004934101762621705,he,232.0
966,2026-09-01 13:27:15,gate3b_restricted_search,161,reference,30,0.012957908088892021,xavier,95.0
967,2026-09-01 13:27:15,gate3b_restricted_search,161,reference,31,0.013984605220302242,xavier,95.0
968,2026-09-01 13:27:15,gate3b_restricted_search,161,reference,32,0.030765570967186157,xavier,66.0
969,2026-09-01 13:27:15,gate3b_restricted_search,161,reference,33,0.006942965121093849,xavier,139.0
970,2026-09-01 13:27:15,gate3b_restricted_search,161,reference,34,0.03799429851695837,xavier,101.0
971,2026-09-01 13:27:15,gate3b_restricted_search,161,reference,35,0.027378577134967396,xavier,98.0
972,2026-09-01 13:27:16,gate3b_restricted_search,161,reference,36,0.06375439828431252,orthogonal,222.0
973,2026-09-01 13:27:16,gate3b_restricted_search,161,reference,37,0.09830579657270125,xavier,457.0
974,2026-09-01 13:27:17,gate3b_restricted_search,161,reference,38,0.003678569236559858,he,314.0
975,2026-09-01 13:27:17,gate3b_restricted_search,161,reference,39,0.008176453866618387,orthogonal,95.0
976,2026-09-01 13:27:17,gate3b_restricted_search,161,cold,0,0.0017826497151386949,xavier,310.0
977,2026-09-01 13:27:19,gate3b_restricted_search,161,cold,1,0.0002755926764027377,orthogonal,1600.0
978,2026-09-01 13:27:19,gate3b_restricted_search,161,cold,2,0.0015498955191377143,orthogonal,222.0
979,2026-09-01 13:27:20,gate3b_restricted_search,161,cold,3,0.00041054120168588934,xavier,1600.0
980,2026-09-01 13:27:20,gate3b_restricted_search,161,cold,4,0.001786135519762597,xavier,300.0
981,2026-09-01 13:27:20,gate3b_restricted_search,161,cold,5,0.025248390936171015,xavier,98.0
982,2026-09-01 13:27:21,gate3b_restricted_search,161,cold,6,0.04257625486011382,xavier,98.0
983,2026-09-01 13:27:22,gate3b_restricted_search,161,cold,7,0.0003232148147351276,xavier,1600.0
984,2026-09-01 13:27:22,gate3b_restricted_search,161,cold,8,0.07475987911298648,he,205.0
985,2026-09-01 13:27:22,gate3b_restricted_search,161,cold,9,0.011468398705751582,xavier,103.0
986,2026-09-01 13:27:22,gate3b_restricted_search,161,cold,10,0.014576193863035302,he,145.0
987,2026-09-01 13:27:22,gate3b_restricted_search,161,cold,11,0.0797234062203645,xavier,113.0
988,2026-09-01 13:27:23,gate3b_restricted_search,161,cold,12,0.018729908809075033,xavier,103.0
989,2026-09-01 13:27:23,gate3b_restricted_search,161,cold,13,0.031234904643959893,xavier,91.0
990,2026-09-01 13:27:23,gate3b_restricted_search,161,cold,14,0.007330807339450185,orthogonal,95.0
991,2026-09-01 13:27:23,gate3b_restricted_search,161,informed_restricted,0,0.0017826497151386949,xavier,310.0
992,2026-09-01 13:27:24,gate3b_restricted_search,161,informed_restricted,1,0.01448683388723935,xavier,95.0
993,2026-09-01 13:27:24,gate3b_restricted_search,161,informed_restricted,2,0.00010007903854383786,xavier,1600.0
994,2026-09-01 13:27:25,gate3b_restricted_search,161,informed_restricted,3,0.0008072307884499761,xavier,680.0
995,2026-09-01 13:27:26,gate3b_restricted_search,161,informed_restricted,4,0.0002755926764027377,xavier,1600.0
996,2026-09-01 13:27:27,gate3b_restricted_search,161,informed_restricted,5,0.00018924123965722266,xavier,1600.0
997,2026-09-01 13:27:28,gate3b_restricted_search,161,informed_restricted,6,0.0003620600725744741,xavier,1600.0
998,2026-09-01 13:27:29,gate3b_restricted_search,161,informed_restricted,7,0.001088133500363589,xavier,515.0
999,2026-09-01 13:27:30,gate3b_restricted_search,161,informed_restricted,8,0.0015498955191377143,xavier,364.0
1000,2026-09-01 13:27:30,gate3b_restricted_search,161,informed_restricted,9,0.00413475900783472,xavier,205.0
1001,2026-09-01 13:27:30,gate3b_restricted_search,161,informed_restricted,10,0.09290791998691832,xavier,228.0
1002,2026-09-01 13:27:30,gate3b_restricted_search,161,informed_restricted,11,0.011930383561222451,xavier,95.0
1003,2026-09-01 13:27:30,gate3b_restricted_search,161,informed_restricted,12,0.016535107145461723,xavier,95.0
1004,2026-09-01 13:27:31,gate3b_restricted_search,161,informed_restricted,13,0.01416591916805599,xavier,95.0
1005,2026-09-01 13:27:31,gate3b_restricted_search,161,informed_restricted,14,0.01553710788150454,xavier,95.0
1006,2026-09-01 13:27:31,gate3b_restricted_search,161,universal_restricted,0,0.0017826497151386949,xavier,310.0
1007,2026-09-01 13:27:31,gate3b_restricted_search,161,universal_restricted,1,0.01448683388723935,xavier,95.0
1008,2026-09-01 13:27:32,gate3b_restricted_search,161,universal_restricted,2,0.00010007903854383786,xavier,1600.0
1009,2026-09-01 13:27:33,gate3b_restricted_search,161,universal_restricted,3,0.0008072307884499761,xavier,680.0
1010,2026-09-01 13:27:34,gate3b_restricted_search,161,universal_restricted,4,0.0002755926764027377,xavier,1600.0
1011,2026-09-01 13:27:35,gate3b_restricted_search,161,universal_restricted,5,0.00018924123965722266,xavier,1600.0
1012,2026-09-01 13:27:36,gate3b_restricted_search,161,universal_restricted,6,0.0003620600725744741,xavier,1600.0
1013,2026-09-01 13:27:36,gate3b_restricted_search,161,universal_restricted,7,0.001088133500363589,xavier,515.0
1014,2026-09-01 13:27:37,gate3b_restricted_search,161,universal_restricted,8,0.0015498955191377143,xavier,364.0
1015,2026-09-01 13:27:37,gate3b_restricted_search,161,universal_restricted,9,0.00413475900783472,xavier,205.0
1016,2026-09-01 13:27:37,gate3b_restricted_search,161,universal_restricted,10,0.09290791998691832,xavier,228.0
1017,2026-09-01 13:27:37,gate3b_restricted_search,161,universal_restricted,11,0.011930383561222451,xavier,95.0
1018,2026-09-01 13:27:37,gate3b_restricted_search,161,universal_restricted,12,0.016535107145461723,xavier,95.0
1019,2026-09-01 13:27:37,gate3b_restricted_search,161,universal_restricted,13,0.01416591916805599,xavier,95.0
1020,2026-09-01 13:27:38,gate3b_restricted_search,161,universal_restricted,14,0.01553710788150454,xavier,95.0
1021,2026-09-01 13:27:38,gate3b_restricted_search,162,reference,0,0.004430375245218269,xavier,311.0
1022,2026-09-01 13:27:39,gate3b_restricted_search,162,reference,1,0.0018662266976517971,orthogonal,671.0
1023,2026-09-01 13:27:40,gate3b_restricted_search,162,reference,2,0.07780155576901421,he,591.0
1024,2026-09-01 13:27:40,gate3b_restricted_search,162,reference,3,0.005059803874660437,xavier,357.0
1025,2026-09-01 13:27:41,gate3b_restricted_search,162,reference,4,0.00011498870747119459,orthogonal,1600.0
1026,2026-09-01 13:27:42,gate3b_restricted_search,162,reference,5,0.08626905220714905,xavier,600.0
1027,2026-09-01 13:27:43,gate3b_restricted_search,162,reference,6,0.00022637229697395497,orthogonal,1600.0
1028,2026-09-01 13:27:43,gate3b_restricted_search,162,reference,7,0.0036774346621052147,orthogonal,378.0
1029,2026-09-01 13:27:44,gate3b_restricted_search,162,reference,8,0.0023358825194833557,orthogonal,647.0
1030,2026-09-01 13:27:45,gate3b_restricted_search,162,reference,9,0.006859416411328701,he,374.0
1031,2026-09-01 13:27:45,gate3b_restricted_search,162,reference,10,0.019907506982928588,xavier,156.0
1032,2026-09-01 13:27:45,gate3b_restricted_search,162,reference,11,0.020814104803987817,xavier,133.0
1033,2026-09-01 13:27:45,gate3b_restricted_search,162,reference,12,0.021644937500336026,xavier,103.0
1034,2026-09-01 13:27:45,gate3b_restricted_search,162,reference,13,0.020527514539894275,xavier,165.0
1035,2026-09-01 13:27:46,gate3b_restricted_search,162,reference,14,0.023517792775518732,xavier,181.0
1036,2026-09-01 13:27:47,gate3b_restricted_search,162,reference,15,0.0007200507999485324,xavier,1600.0
1037,2026-09-01 13:27:47,gate3b_restricted_search,162,reference,16,0.011956651216611665,xavier,317.0
1038,2026-09-01 13:27:47,gate3b_restricted_search,162,reference,17,0.039274142660819314,he,467.0
1039,2026-09-01 13:27:48,gate3b_restricted_search,162,reference,18,0.042933318316338925,xavier,592.0
1040,2026-09-01 13:27:48,gate3b_restricted_search,162,reference,19,0.010566903295943383,xavier,220.0
1041,2026-09-01 13:27:49,gate3b_restricted_search,162,reference,20,0.0009712798508231742,he,1600.0
1042,2026-09-01 13:27:49,gate3b_restricted_search,162,reference,21,0.01892798692467672,xavier,165.0
1043,2026-09-01 13:27:50,gate3b_restricted_search,162,reference,22,0.04589899866247784,xavier,529.0
1044,2026-09-01 13:27:50,gate3b_restricted_search,162,reference,23,0.010155063855043101,xavier,220.0
1045,2026-09-01 13:27:51,gate3b_restricted_search,162,reference,24,0.02590845460307929,xavier,103.0
1046,2026-09-01 13:27:51,gate3b_restricted_search,162,reference,25,0.03269890887849611,xavier,220.0
1047,2026-09-01 13:27:51,gate3b_restricted_search,162,reference,26,0.011786015038922617,xavier,224.0
1048,2026-09-01 13:27:52,gate3b_restricted_search,162,reference,27,0.06912934676752218,xavier,1600.0
1049,2026-09-01 13:27:53,gate3b_restricted_search,162,reference,28,0.027584210311092587,he,300.0
1050,2026-09-01 13:27:53,gate3b_restricted_search,162,reference,29,0.006816384595663999,xavier,281.0
1051,2026-09-01 13:27:54,gate3b_restricted_search,162,reference,30,0.0563788325886094,xavier,496.0
1052,2026-09-01 13:27:54,gate3b_restricted_search,162,reference,31,0.016432566151852603,xavier,224.0
1053,2026-09-01 13:27:54,gate3b_restricted_search,162,reference,32,0.016683546906325564,xavier,220.0
1054,2026-09-01 13:27:54,gate3b_restricted_search,162,reference,33,0.03025494516397678,xavier,103.0
1055,2026-09-01 13:27:55,gate3b_restricted_search,162,reference,34,0.09616347927899721,xavier,681.0
1056,2026-09-01 13:27:55,gate3b_restricted_search,162,reference,35,0.030807203515186312,xavier,221.0
1057,2026-09-01 13:27:56,gate3b_restricted_search,162,reference,36,0.007086807898082448,orthogonal,359.0
1058,2026-09-01 13:27:57,gate3b_restricted_search,162,reference,37,0.05915568557759106,xavier,1600.0
1059,2026-09-01 13:27:57,gate3b_restricted_search,162,reference,38,0.0038376544403569022,he,642.0
1060,2026-09-01 13:27:58,gate3b_restricted_search,162,reference,39,0.013723926202448913,orthogonal,359.0
1061,2026-09-01 13:27:59,gate3b_restricted_search,162,cold,0,0.0017826497151386949,xavier,1600.0
1062,2026-09-01 13:28:00,gate3b_restricted_search,162,cold,1,0.0002755926764027377,orthogonal,1600.0
1063,2026-09-01 13:28:01,gate3b_restricted_search,162,cold,2,0.0015498955191377143,orthogonal,720.0
1064,2026-09-01 13:28:03,gate3b_restricted_search,162,cold,3,0.00041054120168588934,xavier,1600.0
1065,2026-09-01 13:28:04,gate3b_restricted_search,162,cold,4,0.001786135519762597,xavier,1600.0
1066,2026-09-01 13:28:04,gate3b_restricted_search,162,cold,5,0.025248390936171015,xavier,103.0
1067,2026-09-01 13:28:04,gate3b_restricted_search,162,cold,6,0.04257625486011382,xavier,133.0
1068,2026-09-01 13:28:05,gate3b_restricted_search,162,cold,7,0.0003232148147351276,xavier,1600.0
1069,2026-09-01 13:28:06,gate3b_restricted_search,162,cold,8,0.07475987911298648,he,497.0
1070,2026-09-01 13:28:06,gate3b_restricted_search,162,cold,9,0.011468398705751582,xavier,334.0
1071,2026-09-01 13:28:07,gate3b_restricted_search,162,cold,10,0.014576193863035302,he,372.0
1072,2026-09-01 13:28:08,gate3b_restricted_search,162,cold,11,0.0797234062203645,xavier,1600.0
1073,2026-09-01 13:28:08,gate3b_restricted_search,162,cold,12,0.018729908809075033,xavier,237.0
1074,2026-09-01 13:28:08,gate3b_restricted_search,162,cold,13,0.031234904643959893,xavier,129.0
1075,2026-09-01 13:28:09,gate3b_restricted_search,162,cold,14,0.007330807339450185,orthogonal,316.0
